YEAR,PROVINCE,DISTRIC,SEX,VALUE,UNIT,SOURCE
2564,สระแก้ว,อำเภอเขาฉกรรจ์,หญิง,27908.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สระแก้ว,อำเภอโคกสูง,หญิง,13768.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,สระแก้ว,อำเภอวังสมบูรณ์,หญิง,18012.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอเมืองราชบุรี,ชาย,97958.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอจอมบึง,ชาย,31929.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอสวนผึ้ง,ชาย,28079.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอดำเนินสะดวก,ชาย,43715.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอบ้านโป่ง,ชาย,81814.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอบางแพ,ชาย,21240.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอโพธาราม,ชาย,65187.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอปากท่อ,ชาย,33307.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอวัดเพลง,ชาย,5781.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอบ้านคา,ชาย,12911.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอเมืองราชบุรี,หญิง,103304.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอจอมบึง,หญิง,33019.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอสวนผึ้ง,หญิง,26121.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอดำเนินสะดวก,หญิง,47253.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอบ้านโป่ง,หญิง,89700.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอบางแพ,หญิง,23133.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอโพธาราม,หญิง,70561.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอปากท่อ,หญิง,34532.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอวัดเพลง,หญิง,6348.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ราชบุรี,อำเภอบ้านคา,หญิง,12389.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,กาญจนบุรี,อำเภอเมืองกาญจนบุรี,ชาย,89055.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,กาญจนบุรี,อำเภอไทรโยค,ชาย,34046.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,กาญจนบุรี,อำเภอบ่อพลอย,ชาย,28588.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,กาญจนบุรี,อำเภอศรีสวัสดิ์,ชาย,13769.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,กาญจนบุรี,อำเภอท่ามะกา,ชาย,64040.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,กาญจนบุรี,อำเภอท่าม่วง,ชาย,51982.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,กาญจนบุรี,อำเภอทองผาภูมิ,ชาย,36080.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,กาญจนบุรี,อำเภอสังขละบุรี,ชาย,26628.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,กาญจนบุรี,อำเภอพนมทวน,ชาย,25612.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,กาญจนบุรี,อำเภอเลาขวัญ,ชาย,29026.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,กาญจนบุรี,อำเภอด่านมะขามเตี้ย,ชาย,16904.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
